"id","L1","L2","A","C","Y"
2535,1,0.837840558495373,0,0,0
2536,1,0.624108793679625,2,0,0
2537,0,0.589845916489139,0,0,1
2538,1,0.437446379335597,1,0,0
2539,1,0.580619496293366,2,0,0
2540,0,0.532008594833314,0,0,0
2541,0,0.426208130083978,1,0,1
2542,0,0.22503141569905,1,1,NA
2543,1,0.667637379607186,1,0,0
2544,1,0.153983114287257,1,0,0
2545,0,0.000944120110943913,0,0,1
2546,0,0.652355678845197,1,0,0
2547,1,0.443258568411693,2,0,0
2548,1,0.381990663474426,0,0,0
2549,1,0.835190841928124,0,0,0
2550,1,0.384494950994849,0,0,0
2551,1,0.46740968618542,1,0,0
2552,0,0.438678267179057,2,1,NA
2553,1,0.490643873345107,0,1,NA
2554,1,0.513443617615849,0,0,1
2555,1,0.694150763796642,1,0,0
2556,0,0.881028634030372,1,0,0
2557,1,0.653366934275255,2,0,0
2558,1,0.209902437636629,1,0,0
2559,1,0.590642447816208,0,0,0
2560,0,0.814685676246881,0,0,0
2561,1,0.354409271851182,1,0,0
2562,0,0.154972742311656,0,0,0
2563,0,0.91905981535092,1,1,NA
2564,0,0.477804316906258,0,0,0
2565,0,0.37472680513747,1,0,0
2566,0,0.0490371426567435,0,0,0
2567,0,0.192009330261499,0,0,1
2568,0,0.886661025229841,0,0,0
2569,1,0.474533383501694,1,0,0
2570,0,0.838026426034048,2,1,NA
2571,0,0.794236400863156,1,0,0
2572,0,0.871856884565204,1,0,1
2573,1,0.292588373180479,1,0,0
2574,0,0.466643211431801,1,0,0
2575,1,0.453169090207666,1,1,NA
2576,1,0.92464854195714,1,0,0
2577,0,0.817185775842518,2,0,0
2578,0,0.693491250975057,1,0,1
2579,1,0.868188594933599,2,0,0
2580,0,0.131303664762527,1,0,0
2581,1,0.0885070627555251,1,0,0
2582,0,0.224404883105308,2,0,0
2583,0,0.475719996960834,1,0,0
2584,1,0.565603188006207,0,0,0
2585,0,0.966492287581787,2,1,NA
2586,0,0.722029690397903,2,0,0
2587,1,0.091835755854845,1,0,0
2588,1,0.281779662938789,1,0,0
2589,1,0.445113555062562,1,0,0
2590,0,0.681665479904041,1,0,1
2591,0,0.511448091361672,0,0,0
2592,0,0.477588861249387,1,0,0
2593,1,0.38376224017702,0,0,0
2594,0,0.208779999986291,0,0,0
2595,1,0.487941554747522,0,0,0
2596,1,0.712230381555855,2,0,0
2597,0,0.787626784527674,0,0,0
2598,1,0.190089129377156,0,0,0
2599,0,0.555338017642498,1,0,0
2600,0,0.925845155492425,1,0,0
2601,0,0.30545388138853,2,0,0
2602,1,0.274696383392438,0,0,0
2603,0,0.0892164360266179,0,0,0
2604,0,0.202062140218914,1,0,0
2605,1,0.921427662950009,1,1,NA
2606,1,0.860778894741088,0,0,0
2607,1,0.820501804817468,2,1,NA
2608,1,0.692770957015455,1,0,0
2609,0,0.153773478930816,0,0,0
2610,1,0.111477147787809,2,0,0
2611,1,0.774064615601674,1,0,0
2612,0,0.949659127742052,1,0,1
2613,1,0.798503217054531,1,0,0
2614,0,0.56108144344762,1,0,1
2615,0,0.000244931783527136,1,0,0
2616,0,0.956940548261628,1,0,0
2617,0,0.451726069208235,0,0,1
2618,1,0.964078304590657,1,0,0
2619,1,0.379547111457214,0,0,0
2620,0,0.650615726364776,1,0,1
2621,0,0.320891694864258,0,0,0
2622,1,0.183745662914589,1,0,0
2623,1,0.0315717239864171,2,0,0
2624,1,0.753188775619492,2,0,0
2625,1,0.520244342274964,1,0,0
2626,1,0.203212258638814,2,0,0
2627,0,0.0857714016456157,2,0,0
2628,1,0.195704206125811,1,0,0
2629,0,0.357220464851707,0,0,1
2630,0,0.424708411563188,0,0,1
2631,0,0.407075501279905,1,0,0
2632,1,0.305876568891108,1,0,0
2633,0,0.0828081327490509,1,0,0
2634,0,0.310685770353302,1,0,0
2635,0,0.579705824842677,0,0,1
2636,1,0.989201147574931,0,0,0
2637,1,0.586089758668095,1,0,0
2638,1,0.74656914640218,0,1,NA
2639,1,0.471357048954815,2,1,NA
2640,1,0.886688905535266,0,0,0
2641,1,0.452540149912238,1,0,1
2642,1,0.6673349509947,1,0,0
2643,0,0.528666337486356,1,1,NA
2644,1,0.138264402514324,1,0,0
2645,0,0.00399509957060218,1,0,0
2646,0,0.692811293061823,1,0,0
2647,0,0.720456639304757,1,1,NA
2648,1,0.600897384574637,2,0,0
2649,0,0.88247237005271,1,1,NA
2650,0,0.918872971553355,0,0,1
2651,1,0.603973247343674,0,0,1
2652,1,0.439547414891422,2,0,0
2653,0,0.679934759391472,1,0,0
2654,1,0.330965482862666,2,1,NA
2655,1,0.185589546570554,1,0,0
2656,1,0.458049173932523,1,0,0
2657,0,0.786554678343236,2,0,0
2658,1,0.684605855261907,1,1,NA
2659,1,0.346290865214542,1,0,0
2660,0,0.215269188629463,0,0,0
2661,1,0.226021615788341,2,0,0
2662,1,0.413446739548817,0,0,0
2663,1,0.901164869312197,1,0,0
2664,1,0.312507069902495,1,0,0
2665,0,0.40703505044803,1,0,1
2666,1,0.476752467919141,2,0,0
2667,0,0.61219503171742,1,0,0
2668,0,0.86552471620962,1,0,1
2669,0,0.772786360234022,0,0,1
2670,1,0.0778077114373446,2,0,0
2671,0,0.118968655820936,0,0,0
2672,1,0.7759097404778,2,0,0
2673,1,0.835878087440506,1,0,0
2674,0,0.284814281854779,1,0,0
2675,1,0.477507628966123,2,1,NA
2676,1,0.053456220543012,0,0,1
2677,1,0.439820405794308,0,0,0
2678,1,0.674276746576652,1,0,0
2679,1,0.731839953921735,2,0,0
2680,1,0.128656105371192,0,0,1
2681,1,0.700012190034613,0,0,1
2682,1,0.823732104152441,0,0,0
2683,1,0.799620023230091,0,0,0
2684,0,0.0921500974800438,1,0,0
2685,0,0.0484898807480931,0,0,1
2686,1,0.264859617454931,0,0,0
2687,1,0.956580818863586,2,0,0
2688,0,0.544786527054384,1,0,0
2689,1,0.957438571611419,1,0,0
2690,0,0.364277112763375,1,0,0
2691,0,0.74186134734191,1,0,1
2692,0,0.425726102665067,1,0,0
2693,1,0.900857790606096,1,1,NA
2694,0,0.461278506321833,1,0,0
2695,1,0.527456686832011,1,0,0
2696,1,0.33574865758419,1,0,0
2697,0,0.994280777405947,0,0,1
2698,1,0.718286893796176,0,0,0
2699,0,0.0638032662682235,0,0,0
2700,0,0.942031030077487,2,0,1
2701,0,0.254212412983179,1,0,0
2702,1,0.0331937614828348,1,0,0
2703,0,0.223793755751103,2,1,NA
2704,1,0.22711153049022,1,0,0
2705,0,0.511362381512299,1,0,0
2706,0,0.419817986665294,1,1,NA
2707,0,0.329411415848881,0,0,0
2708,1,0.44994858908467,0,0,0
2709,0,0.10831640753895,2,0,0
2710,0,0.294641009531915,0,0,0
2711,1,0.128831833833829,0,0,0
2712,1,0.62438570568338,0,0,0
2713,0,0.297384058125317,0,0,0
2714,1,0.083989959442988,1,0,0
2715,0,0.452955685090274,0,1,NA
2716,0,0.384607777232304,0,0,1
2717,0,0.664434279315174,1,0,0
2718,1,0.279294282896444,2,0,0
2719,0,0.869878197554499,0,0,1
2720,1,0.663858569227159,2,0,0
2721,0,0.88669864856638,2,1,NA
2722,1,0.521274879109114,2,0,0
2723,0,0.110782086383551,1,1,NA
2724,1,0.642272140830755,1,0,0
2725,1,0.672296042088419,1,0,0
2726,0,0.162885745055974,1,0,0
2727,0,0.643364730058238,2,1,NA
2728,1,0.65730474027805,1,1,NA
2729,0,0.160142793785781,0,0,1
2730,1,0.386498745996505,0,0,0
2731,1,0.805960780242458,2,0,0
2732,0,0.392773199360818,1,0,1
2733,0,0.829727904405445,1,0,0
2734,1,0.733971138019115,2,1,NA
2735,0,0.799817929277197,0,0,0
2736,0,0.059605470392853,1,0,1
2737,1,0.729684788035229,0,0,0
2738,0,0.528737907996401,1,0,0
2739,1,0.429752511437982,1,0,0
2740,1,0.00201850361190736,0,0,0
2741,0,0.666242376668379,0,0,1
2742,0,0.844781753839925,1,0,0
2743,0,0.391015057452023,1,0,1
2744,0,0.760349818971008,1,1,NA
2745,0,0.0967320343479514,0,0,0
2746,1,0.96600006450899,0,0,0
2747,0,0.594455725047737,2,0,0
2748,0,0.0541556614916772,1,0,0
2749,0,0.76259725051932,0,0,1
2750,1,0.79106504493393,1,0,0
2751,1,0.336230359040201,2,0,0
2752,1,0.0888416133821011,2,0,0
2753,1,0.826230493374169,1,1,NA
2754,0,0.307383214822039,0,0,0
2755,1,0.234129102667794,0,1,NA
2756,1,0.0709920208901167,2,0,0
2757,1,0.235811972059309,1,0,0
2758,1,0.98991555836983,2,0,0
2759,1,0.0726064301561564,0,0,0
2760,0,0.874966270057485,0,0,0
2761,0,0.745459180092439,0,0,1
2762,1,0.418469314696267,2,1,NA
2763,1,0.308897408656776,2,1,NA
2764,1,0.191409405553713,0,0,0
2765,0,0.686097361613065,0,0,0
2766,0,0.129727473249659,1,0,0
2767,1,0.475062563549727,1,0,0
2768,0,0.696165902540088,1,0,0
2769,0,0.248940687160939,0,0,0
2770,0,0.706774240359664,0,0,0
2771,1,0.438696970930323,1,0,0
2772,1,0.236608498729765,0,0,0
2773,0,0.147849487140775,1,0,0
2774,0,0.931970530189574,1,1,NA
2775,0,0.877911869436502,2,1,NA
2776,0,0.167265550466254,1,0,0
2777,0,0.789124109316617,2,0,0
2778,0,0.132468284107745,0,0,0
2779,0,0.799100626027212,1,0,0
2780,1,0.759481015847996,1,0,0
2781,1,0.549635577015579,1,0,0
2782,0,0.713471282506362,0,0,1
2783,1,0.385673938319087,0,0,0
2784,1,0.41701352596283,1,1,NA
2785,0,0.8563636764884,2,1,NA
2786,1,0.0890783371869475,0,0,0
2787,0,0.528639887459576,1,1,NA
2788,0,0.655655325623229,1,0,0
2789,1,0.0424117976799607,1,0,0
2790,1,0.386349821230397,1,0,0
2791,1,0.265780562534928,1,0,0
2792,1,0.900054355617613,1,0,1
2793,0,0.954353492008522,0,0,1
2794,1,0.860181303694844,0,0,0
2795,1,0.852942239725962,1,0,0
2796,0,0.110739985015243,0,0,1
2797,0,0.115688822930679,2,1,NA
2798,0,0.159072545124218,1,0,0
2799,1,0.215977491112426,2,0,0
2800,1,0.0122837980743498,2,0,0
2801,1,0.91636783676222,1,0,0
2802,1,0.670380867552012,1,0,0
2803,1,0.151328932726756,2,0,0
2804,1,0.311708358349279,1,0,0
2805,1,0.436404034728184,0,0,0
2806,1,0.589955422328785,0,0,0
2807,1,0.295319244731218,1,0,0
2808,0,0.337466913973913,1,1,NA
2809,0,0.190833148779348,0,0,0
2810,1,0.583972994470969,1,0,0
2811,1,0.0496584186330438,1,0,0
2812,0,0.719670569757,2,1,NA
2813,0,0.326820250833407,0,0,1
2814,0,0.728065394097939,1,0,1
2815,0,0.299299479462206,0,0,1
2816,0,0.336969355819747,1,0,0
2817,0,0.63288553757593,1,0,0
2818,0,0.0250150682404637,1,0,0
2819,1,0.334154510637745,0,0,0
2820,1,0.298507160041481,1,0,1
2821,1,0.605703650508076,1,0,1
2822,1,0.909209428587928,2,1,NA
2823,0,0.513741801260039,1,1,NA
2824,0,0.0741991405375302,0,0,0
2825,1,0.852455403422937,2,0,0
2826,0,0.736200041370466,1,0,1
2827,1,0.694394520949572,0,0,0
2828,1,0.336462139384821,1,1,NA
2829,1,0.785498568089679,2,0,0
2830,1,0.817913776263595,2,1,NA
2831,0,0.296119111590087,0,0,1
2832,0,0.652879001107067,1,0,0
2833,1,0.382054080720991,0,0,0
2834,0,0.808716574916616,1,0,0
2835,0,0.24268025602214,0,0,0
2836,1,0.162891369778663,1,0,0
2837,1,0.428015919635072,2,0,0
2838,1,0.938413650728762,2,0,0
2839,1,0.692099275300279,1,0,0
2840,1,0.277306677773595,1,0,0
2841,1,0.896712370915338,1,0,0
2842,1,0.361182210966945,2,0,0
2843,0,0.322959459852427,0,0,0
2844,1,0.978578738868237,1,0,0
2845,0,0.246170497732237,0,0,1
2846,1,0.782235940685496,2,0,0
2847,0,0.916786299319938,1,0,0
2848,1,0.389647392323241,2,0,0
2849,1,0.372871312545612,1,0,0
2850,0,0.780213881516829,2,1,NA
2851,0,0.24639934184961,0,0,1
2852,0,0.845752352615818,1,0,1
2853,1,0.588254816597328,1,0,0
2854,0,0.475137526635081,0,0,0
2855,1,0.203051708173007,2,0,0
2856,1,0.378247821005061,1,0,0
2857,0,0.0915978085249662,1,0,1
2858,1,0.906236298847944,1,1,NA
2859,1,0.187892809975892,0,0,0
2860,0,0.11918514687568,0,0,0
2861,0,0.79183115484193,0,0,0
2862,1,0.91206528688781,0,0,0
2863,0,0.21273254416883,1,0,0
2864,0,0.442638458218426,0,0,1
2865,0,0.689196924911812,2,0,0
2866,1,0.0200901806820184,1,0,0
2867,1,0.330762441037223,1,0,0
2868,0,0.64635722944513,1,0,0
2869,1,0.769464178942144,0,0,0
2870,0,0.0192450652830303,0,0,0
2871,1,0.115833135554567,0,0,0
2872,1,0.0220854904036969,0,0,0
2873,1,0.542724290164188,1,0,0
2874,1,0.559225586941466,2,1,NA
2875,0,0.187354086665437,0,0,0
2876,1,0.0456093309912831,1,0,0
2877,1,0.907101646997035,0,0,0
2878,1,0.169000932248309,2,0,0
2879,0,0.226818113587797,1,0,0
2880,1,0.375253998674452,2,0,0
2881,1,0.569819043390453,2,0,1
2882,1,0.17808895255439,1,0,0
2883,1,0.131486368365586,1,0,0
2884,1,0.31631814641878,1,0,0
2885,1,0.040335530648008,0,0,1
2886,1,0.517834543250501,1,0,0
2887,1,0.446022923802957,0,0,1
2888,0,0.50775568280369,0,0,0
2889,1,0.86608001193963,2,0,0
2890,0,0.569525338010862,0,0,0
2891,0,0.707477547693998,1,0,0
2892,0,0.707978581776842,1,0,0
2893,1,0.399667440680787,1,0,0
2894,1,0.219300903612748,0,0,0
2895,1,0.957526354584843,1,0,0
2896,0,0.739991089794785,1,0,1
2897,0,0.33306364598684,1,0,0
2898,0,0.712818539934233,1,1,NA
2899,0,0.845867475261912,0,0,0
2900,1,0.849299504654482,0,0,0
2901,1,0.983741858508438,0,0,0
2902,1,0.961466046283022,0,0,0
2903,0,0.501273428555578,1,0,0
2904,0,0.828422436490655,1,0,0
2905,0,0.527794172521681,1,0,1
2906,1,0.782265966525301,2,0,0
2907,1,0.647488372633234,1,1,NA
2908,1,0.87838242133148,0,0,0
2909,1,0.610306399641559,0,0,0
2910,1,0.341421959688887,1,0,0
2911,1,0.893862597178668,1,0,0
2912,1,0.0813274823594838,0,0,0
2913,0,0.453369910595939,1,0,0
2914,1,0.858005312737077,0,0,1
2915,1,0.30600007250905,2,1,NA
2916,1,0.153714625164866,1,0,0
2917,0,0.100780006498098,0,0,1
2918,1,0.105708498274907,0,0,0
2919,1,0.740475124213845,1,0,1
2920,1,0.552136942977086,0,0,0
2921,1,0.383235623827204,0,0,0
2922,1,0.0355260376818478,2,0,0
2923,1,0.135293709812686,1,0,0
2924,1,0.453195797279477,1,0,0
2925,1,0.350525054614991,2,0,0
2926,1,0.388800136744976,1,0,0
2927,1,0.973021399462596,1,0,0
2928,1,0.83343895431608,2,1,NA
2929,0,0.206319006858394,0,0,0
2930,1,0.168944919016212,0,0,0
2931,1,0.425960457650945,1,0,0
2932,0,0.772790729533881,1,0,1
2933,1,0.937146590556949,2,0,0
2934,1,0.636287114117295,1,0,0
2935,1,0.652737663593143,1,0,0
2936,0,0.974798715906218,0,0,0
2937,0,0.411405804567039,1,0,0
2938,1,0.0532903654966503,1,0,0
2939,0,0.22195129445754,1,0,0
2940,1,0.682352327043191,1,0,0
2941,1,0.485583879984915,1,0,0
2942,1,0.93125321296975,1,0,0
2943,1,0.670437692198902,1,0,0
2944,0,0.459636219544336,1,1,NA
2945,0,0.950307829771191,1,1,NA
2946,1,0.218265033792704,2,0,0
2947,0,0.0972417977172881,0,0,1
2948,0,0.847495728870854,0,0,1
2949,0,0.343636919977143,2,0,0
2950,1,0.403753826627508,1,0,0
2951,1,0.639360136818141,0,0,0
2952,0,0.490932759130374,0,0,0
2953,1,0.17518187710084,1,0,0
2954,1,0.166270227171481,1,0,0
2955,1,0.991458370583132,1,0,0
2956,1,0.247363085858524,0,0,0
2957,0,0.217672492843121,0,0,0
2958,0,0.0777500090189278,0,0,0
2959,0,0.354889205889776,1,0,0
2960,1,0.567001761868596,1,0,0
2961,1,0.643009503372014,1,0,0
2962,0,0.677263406803831,2,1,NA
2963,0,0.798484408296645,2,1,NA
2964,0,0.40456101950258,1,0,0
2965,0,0.494887042092159,1,0,0
2966,1,0.735253596911207,1,0,0
2967,0,0.704008156433702,1,0,1
2968,1,0.0273932823911309,1,0,0
2969,1,0.701532365288585,1,0,0
2970,1,0.77717841998674,2,0,0
2971,0,0.486943878233433,1,0,0
2972,1,0.694494785973802,1,0,0
2973,1,0.420204459223896,1,0,1
2974,1,0.66122431657277,1,0,0
2975,0,0.21228404273279,0,0,1
2976,1,0.498650982277468,0,0,1
2977,1,0.66582377278246,0,0,0
2978,0,0.886470305733383,2,1,NA
2979,0,0.510376181919128,1,0,1
2980,1,0.390787363285199,1,0,0
2981,0,0.557682059472427,0,0,1
2982,1,0.1622192224022,2,0,0
2983,0,0.543724880320951,2,0,0
2984,0,0.314188513671979,1,0,0
2985,1,0.55786646110937,0,0,0
2986,1,0.824600003659725,0,0,1
2987,1,0.485364403342828,1,0,0
2988,1,0.823471665382385,1,0,0
2989,1,0.959937016945332,1,0,0
2990,1,0.419659372419119,2,0,0
2991,1,0.84502205112949,0,0,1
2992,0,0.0818187107797712,0,0,1
2993,0,0.75599192106165,2,0,0
2994,1,0.873540759785101,0,0,0
2995,0,0.795158691937104,0,0,1
2996,0,0.644268063362688,2,0,0
2997,0,0.865463298512623,2,1,NA
2998,1,0.27461601793766,1,0,0
2999,0,0.34853067365475,0,0,0
3000,0,0.98912288621068,0,0,1
3001,0,0.550717933336273,1,0,0
3002,1,0.673495529219508,1,1,NA
3003,1,0.78862317209132,1,0,0
3004,1,0.19881689012982,1,0,0
3005,0,0.368374510435387,0,1,NA
3006,0,0.511924171121791,0,0,0
3007,1,0.647927555721253,0,0,1
3008,1,0.215616398723796,0,0,0
3009,1,0.25890472275205,1,0,0
3010,1,0.386920894263312,0,0,1
3011,0,0.0857097452972084,1,0,0
3012,1,0.435365418670699,2,0,0
3013,1,0.36651484365575,0,0,0
3014,0,0.374677306506783,2,0,0
3015,0,0.135545174591243,0,0,0
3016,1,0.184572735801339,1,0,0
3017,1,0.795032856985927,2,0,0
3018,1,0.724121345207095,1,1,NA
3019,1,0.887607871089131,0,0,0
3020,0,0.685083190444857,0,0,0
3021,1,0.588161054067314,2,0,0
3022,1,0.293718812288716,0,0,0
3023,1,0.613997287582606,1,0,0
3024,0,0.200305426260456,1,0,0
3025,1,0.0673441127873957,0,0,0
3026,0,0.788988584652543,2,0,0
3027,1,0.970422143582255,0,0,0
3028,1,0.977004449348897,1,0,0
3029,0,0.0385867371223867,1,0,0
3030,1,0.238000564510003,1,0,0
3031,0,0.536575224017724,2,0,0
3032,0,0.605845335638151,1,0,1
3033,0,0.87033693282865,1,0,1
3034,1,0.252291724551469,0,0,0
3035,1,0.457666502567008,1,0,0
3036,0,0.342123343842104,0,0,0
3037,1,0.633694184944034,1,0,0
3038,1,0.967123889131472,1,0,0
3039,0,0.901297560660169,1,0,0
3040,1,0.651991042075679,1,0,0
3041,0,0.374706602655351,1,0,0
3042,1,0.440316442400217,2,0,0
3043,1,0.796655987156555,0,0,1
3044,0,0.182392231421545,1,0,0
3045,0,0.52511876123026,2,0,0
3046,0,0.0561770184431225,0,0,0
3047,1,0.501797968521714,0,0,0
3048,0,0.857045863987878,0,0,1
3049,1,0.273336305748671,2,0,0
3050,1,0.0268882787786424,0,0,0
3051,0,0.569468536181375,2,1,NA
3052,1,0.807820616988465,1,1,NA
3053,1,0.438368613366038,0,1,NA
3054,1,0.905213843332604,2,0,0
3055,1,0.882351333508268,2,1,NA
3056,0,0.387025209609419,0,0,0
3057,1,0.913535153958946,1,0,0
3058,1,0.814544766908512,2,0,0
3059,1,0.807135834125802,0,0,1
3060,1,0.852052966831252,1,0,0
3061,1,0.156307078432292,2,0,0
3062,0,0.666082985932007,0,0,1
3063,1,0.547807981492952,0,0,0
3064,1,0.617969705490395,2,0,0
3065,1,0.878898385679349,1,0,0
3066,1,0.0911802849732339,0,0,0
3067,0,0.179568422492594,1,0,0
3068,0,0.623806661227718,2,0,0
3069,1,0.702291708439589,1,0,0
3070,0,0.124493540031835,0,0,1
3071,1,0.953658629674464,1,1,NA
3072,0,0.0464779413305223,1,0,0
3073,0,0.993960161693394,2,1,NA
3074,1,0.067239465424791,1,0,0
3075,1,0.0542908024508506,1,0,0
3076,1,0.564302590442821,0,1,NA
3077,0,0.237369211390615,1,0,0
3078,0,0.0608605998568237,0,0,0
3079,1,0.193892331793904,2,0,0
3080,0,0.526360376970842,2,1,NA
3081,1,0.732500522164628,1,0,0
3082,0,0.876792929600924,0,0,0
3083,0,0.750778942834586,1,0,0
3084,1,0.157436315901577,0,0,0
3085,0,0.717297003371641,0,0,1
3086,1,0.23342412058264,1,1,NA
3087,1,0.920657963724807,1,0,0
3088,1,0.317047722404823,1,0,0
3089,0,0.913122702157125,1,0,0
3090,1,0.33383389771916,0,0,0
3091,0,0.864741309545934,2,1,NA
3092,1,0.619260668987408,1,0,0
3093,1,0.335004678694531,1,0,0
3094,0,0.197131314314902,1,0,0
3095,1,0.592773627256975,0,0,0
3096,0,0.270349903963506,2,1,NA
3097,0,0.888551318785176,1,0,0
3098,1,0.387421978637576,0,0,0
3099,1,0.994154192274436,0,0,1
3100,1,0.660668990807608,1,0,0
3101,1,0.561513543827459,1,0,1
3102,0,0.369500116910785,1,0,0
3103,0,0.660466460511088,0,0,1
3104,1,0.203219855204225,1,0,1
3105,1,0.851458152057603,1,0,0
3106,1,0.060591627843678,0,0,0
3107,1,0.568649606546387,1,0,0
3108,1,0.65580111858435,0,0,0
3109,1,0.30941491574049,0,0,0
3110,0,0.66261173109524,1,0,1
3111,0,0.561271830229089,1,0,0
3112,1,0.0453328222502023,2,0,0
3113,1,0.115098638692871,1,0,0
3114,1,0.137400121660903,1,0,0
3115,0,0.0550413448363543,0,0,0
3116,0,0.500614740420133,2,0,0
3117,1,0.303187342360616,1,0,0
3118,1,0.192412222735584,1,0,0
3119,0,0.329705892596394,0,0,0
3120,0,0.418094794731587,0,0,1
3121,0,0.717372558778152,1,0,1
3122,1,0.181814563693479,1,0,1
3123,0,0.981364282779396,2,0,0
3124,1,0.628121064743027,1,0,0
3125,0,0.60096499370411,1,0,0
3126,1,0.453321546781808,2,0,0
3127,1,0.0474041088018566,1,0,0
3128,1,0.750136130256578,1,1,NA
3129,1,0.546226660255343,0,0,0
3130,1,0.281061282847077,1,0,0
3131,0,0.512416851241142,1,1,NA
3132,1,0.839501639362425,1,0,0
3133,1,0.338692979188636,2,0,0
3134,1,0.507825985783711,0,0,1
3135,1,0.348619393305853,1,0,0
3136,1,0.264565165620297,0,0,1
3137,0,0.328443958656862,1,0,0
3138,0,0.950565380975604,0,0,1
3139,1,0.400078403297812,0,0,1
3140,1,0.213780306279659,0,0,0
3141,1,0.575990593759343,1,0,0
3142,0,0.981109818676487,1,0,0
3143,1,0.0913549230899662,1,0,0
3144,0,0.743934697005898,2,0,0
3145,1,0.403907265514135,1,0,0
3146,1,0.301470467122272,1,0,0
3147,1,0.137465761043131,1,0,1
3148,1,0.827338123228401,2,1,NA
3149,0,0.73057180759497,1,0,0
3150,0,0.0468356495257467,1,0,0
3151,1,0.989829387050122,1,0,1
3152,0,0.681932325242087,1,0,1
3153,0,0.287235965253785,0,0,0
3154,0,0.403316369978711,2,0,0
3155,0,0.62485312554054,0,0,1
3156,0,0.545611565001309,1,1,NA
3157,0,0.373155738925561,1,0,0
3158,0,0.387630439130589,1,1,NA
3159,0,0.911881739739329,1,0,0
3160,0,0.341014646692201,1,0,0
3161,0,0.677519020391628,1,0,0
3162,0,0.288683039834723,1,0,1
3163,1,0.350476151332259,1,0,0
3164,1,0.408323585288599,2,0,0
3165,1,0.776987018994987,1,0,0
3166,1,0.898954819189385,2,1,NA
3167,1,0.559887097915635,2,0,0
3168,0,0.598015051102266,2,0,0
3169,1,0.645405985647812,1,0,0
3170,0,0.76622689771466,0,0,0
3171,1,0.421461769845337,2,0,0
3172,0,0.537062159040943,0,0,1
3173,1,0.939495976548642,2,1,NA
3174,1,0.261202258290723,0,0,0
3175,0,0.75879282108508,1,0,1
3176,0,0.418403389165178,0,0,1
3177,0,0.82422147039324,1,0,0
3178,1,0.989307953976095,2,0,0
3179,0,0.222140685888007,1,0,0
3180,1,0.875176456524059,1,0,0
3181,1,0.998659487813711,1,0,0
3182,1,0.169223043369129,2,0,0
3183,0,0.372637432301417,1,0,0
3184,0,0.31257874565199,1,0,1
3185,1,0.293949736282229,0,0,0
3186,1,0.307488019345328,1,0,0
3187,0,0.20502625615336,1,0,0
3188,0,0.709657379193231,2,0,0
3189,0,0.318031339440495,1,1,NA
3190,0,0.113414338091388,0,0,1
3191,1,0.103148427326232,1,0,0
3192,1,0.515777456574142,1,0,0
3193,0,0.97718345047906,0,0,0
3194,1,0.629944432061166,2,1,NA
3195,0,0.289028359344229,1,0,0
3196,1,0.900680167833343,0,0,1
3197,0,0.458737763343379,0,0,1
3198,1,0.802461864892393,2,1,NA
3199,1,0.705931345000863,2,0,0
3200,1,0.557787666330114,0,0,0
3201,1,0.0863700807094574,0,0,0
3202,0,0.76604963419959,2,0,0
3203,0,0.360539454268292,1,0,0
3204,1,0.210293038282543,1,0,0
3205,1,0.738775685662404,1,0,0
3206,1,0.563005073694512,1,0,0
3207,1,0.995562046766281,1,0,0
3208,0,0.839425570331514,2,0,0
3209,1,0.957388123497367,0,0,0
3210,1,0.708597812335938,1,0,0
3211,1,0.0442052145954221,1,0,0
3212,1,0.729829996824265,0,0,1
3213,1,0.680409625638276,1,1,NA
3214,0,0.726811059284955,2,0,1
3215,0,0.179110972676426,1,0,0
3216,1,0.137406688649207,1,0,0
3217,0,0.335651823086664,1,0,0
3218,0,0.0252496302127838,0,0,1
3219,1,0.464358887402341,2,0,0
3220,0,0.327539872378111,1,0,0
3221,0,0.518990157172084,1,0,0
3222,0,0.771284053800628,1,0,0
3223,1,0.99021410336718,0,1,NA
3224,1,0.700197389582172,1,0,0
3225,1,0.314820630475879,2,0,0
3226,1,0.00242798845283687,1,0,0
3227,1,0.838225189596415,0,0,1
3228,1,0.341681814519688,2,0,0
3229,1,0.567705081077293,2,0,0
3230,0,0.368178124539554,0,0,0
3231,0,0.105978655861691,1,0,0
3232,0,0.690451419912279,1,0,0
3233,0,0.723478191066533,0,1,NA
3234,1,0.664913570508361,1,0,0
3235,0,0.0152870621532202,1,0,0
3236,1,0.966392025351524,2,0,0
3237,1,0.744218140142038,1,0,0
3238,0,0.0239957245066762,0,0,0
3239,1,0.893026153789833,0,0,1
3240,1,0.583230244694278,1,1,NA
3241,1,0.136705457232893,0,0,0
3242,0,0.242960394825786,2,0,0
3243,0,0.98509130673483,0,1,NA
3244,0,0.485522994073108,2,1,NA
3245,1,0.345943105407059,1,0,0
3246,0,0.587304812157527,1,1,NA
3247,0,0.837279997300357,1,1,NA
3248,1,0.450653406092897,0,0,1
3249,0,0.778028758242726,0,0,0
3250,0,0.526831624563783,0,0,0
3251,0,0.732917743269354,2,1,NA
3252,0,0.244050798472017,1,0,0
3253,0,0.295847628032789,1,0,0
3254,0,0.770952829858288,0,0,0
3255,0,0.0446338860783726,2,0,1
